Feature,Instance,X,Y,Checkin
A,873,852.61,1854.96,136
A,874,4845.62,4240.86,160
A,875,438.8,1317.96,741
A,876,2012.26,4141.7,78
A,877,2671.16,1697.59,1745
A,878,1233.28,1553.83,92
A,879,1355.6,2049.66,626
A,880,4470.94,1010.5,2991
A,881,1034.15,3430.69,2392
A,882,4426.62,320.68,623
A,883,3156.0,3299.35,1055
A,884,2073.03,3699.21,642
A,885,464.04,4328.53,1170
A,886,532.28,4578.95,1327
A,887,1849.5,1380.14,173
A,888,3170.35,2382.46,1171
A,889,1194.01,4986.62,1363
A,890,2327.17,2324.87,166
A,891,3719.41,564.66,2229
A,892,1292.91,4485.09,3777
A,893,2961.6,2929.95,1008
A,894,1642.95,4070.93,179
A,895,2486.38,3660.74,620
A,896,3333.43,2373.14,662
A,897,565.5,3264.84,587
A,898,516.1,46.92,12
A,899,4542.18,593.24,1122
A,900,3925.73,3397.81,1191
A,901,2671.48,256.35,3827
A,902,3753.77,1187.42,1694
A,903,948.57,4031.41,1237
A,904,3760.98,4010.87,73
A,905,3524.53,1260.72,42
A,906,262.13,3526.65,977
A,907,3615.33,1119.17,207
A,908,242.11,2524.29,17
A,909,1707.1,2996.78,27
A,910,745.24,4985.98,731
A,911,1501.65,1317.52,221
A,912,1545.07,316.2,26
A,913,1084.74,2411.32,107
A,914,442.58,1481.37,2131
A,915,4114.0,4974.75,4025
A,916,2087.93,4220.1,281
A,917,2482.07,1156.57,830
A,918,3769.33,4011.97,454
A,919,2999.09,900.09,1700
A,920,3258.73,3304.54,55
A,921,3209.62,1566.38,963
A,922,2787.61,1583.54,1601
A,923,3147.87,474.76,363
A,924,2826.92,3276.83,245
A,925,3161.03,3142.82,461
A,926,2464.58,2925.11,696
A,927,1567.82,329.24,183
A,928,2569.53,4872.88,598
A,929,2679.83,4386.03,681
A,930,1689.81,1188.06,1364
A,931,2040.19,3853.05,961
A,932,921.71,2059.01,13
A,933,4335.21,386.58,504
A,934,1690.21,4069.48,16
A,935,1785.23,853.54,1476
A,936,66.54,2088.92,1302
A,937,1141.83,4150.31,910
A,938,3684.89,1978.86,71
A,939,1421.95,4806.75,318
A,940,1649.11,2535.58,95
A,941,3463.37,1356.01,163
A,942,747.92,1464.66,686
A,943,189.84,1738.36,4013
A,944,1399.08,427.98,310
A,945,4784.57,1858.84,119
A,946,2279.84,4276.71,719
A,947,2845.74,942.55,15
A,948,4263.09,1081.38,14
A,949,1553.22,1639.45,598
A,950,2224.83,4691.89,1829
A,951,3592.7,115.52,218
A,952,4318.49,1632.91,1585
A,953,314.66,2242.38,556
A,954,1369.71,251.73,2325
A,955,4886.19,419.79,6602
A,956,1443.81,743.82,830
A,957,2749.93,829.54,621
A,958,813.14,2920.41,2429
A,959,1235.67,4570.49,1003
A,960,1153.86,4300.57,224
A,961,2546.95,745.58,437
A,962,1579.97,831.7,327
A,963,947.61,4073.93,358
A,964,239.4,2631.03,891
A,965,4426.58,3257.42,677
A,966,2646.29,2829.13,29
A,967,3826.22,1586.86,1724
A,968,550.03,2912.78,632
A,969,2154.67,4667.91,162
A,970,2399.4,1088.26,3529
A,971,470.38,4652.83,35
A,972,3888.03,4223.42,2948
A,973,227.44,1578.0,185
A,974,1122.41,2419.29,79
A,975,1703.76,1602.98,790
A,976,1520.41,4940.52,366
A,977,3012.52,2435.36,2264
A,978,380.79,3444.22,292
A,979,2250.54,2053.4,2378
A,980,4572.82,3593.96,1132
A,981,4383.97,4275.69,354
A,982,3341.62,3087.74,1065
A,983,2234.7,1709.92,158
A,984,1506.7,1921.26,1139
A,985,566.36,1726.57,2049
A,986,1236.31,4492.52,510
A,987,3931.99,2978.37,899
A,988,4478.25,606.97,2391
A,989,2344.16,1457.75,672
A,990,937.97,1375.59,1364
A,991,3194.99,4671.19,816
A,992,1580.83,3757.72,113
A,993,3230.42,4105.32,411
A,994,5000.78,4798.58,366
A,995,2095.24,1854.13,678
A,996,4504.85,4747.72,634
A,997,1501.32,3701.42,471
A,998,3578.85,680.74,280
A,999,4157.83,3394.35,432
A,1000,4135.86,393.82,965
A,1001,1348.15,1979.78,33
A,1002,3257.71,3694.8,283
A,1003,849.26,2356.62,1089
A,1004,3076.74,4331.06,495
A,1005,3809.33,300.19,319
A,1006,4758.79,3548.73,271
A,1007,3922.52,1774.27,1895
A,1008,3541.32,1087.47,1023
A,1009,1952.75,1046.96,751
A,1010,1175.91,953.18,783
A,1011,4508.24,4855.1,1436
A,1012,3873.25,806.63,169
A,1013,440.93,1367.7,559
A,1014,2238.56,4763.39,2864
A,1015,268.97,1075.95,143
A,1016,3420.73,3376.34,744
A,1017,4818.28,3126.21,1002
A,1018,3104.53,1134.04,3932
A,1019,4039.92,311.32,3247
A,1020,2162.7,2492.0,84
A,1021,2425.87,3343.13,661
A,1022,851.58,4260.59,104
A,1023,1168.59,561.86,625
A,1024,3170.75,3279.18,2518
A,1025,987.21,4397.03,489
A,1026,3792.42,96.46,1965
A,1027,3066.25,433.63,631
A,1028,1939.69,746.05,901
A,1029,1190.46,3454.83,119
A,1030,923.42,4390.04,1274
A,1031,4746.39,818.71,71
A,1032,689.79,887.06,41
A,1033,3754.75,4326.89,106
A,1034,840.54,2818.89,340
A,1035,2126.71,2052.63,333
A,1036,3492.79,2607.6,265
A,1037,930.2,2201.26,264
A,1038,1552.87,2804.7,730
A,1039,1846.31,2477.09,2060
A,1040,860.14,1319.2,30
A,1041,4044.45,4865.03,212
A,1042,3951.52,2796.96,152
A,1043,1171.07,4888.69,522
A,1044,705.41,1377.81,625
A,1045,2210.33,1001.33,264
A,1046,2322.68,4146.4,22
A,1047,3755.47,1639.02,699
A,1048,2329.12,829.48,289
A,1049,4623.25,3908.0,1023
A,1050,1275.48,2833.64,1949
A,1051,153.72,1305.33,251
A,1052,3080.21,4053.43,1180
A,1053,1859.45,2935.02,44
A,1054,3238.78,846.41,2397
A,1055,424.01,3925.41,770
A,1056,4507.21,1997.18,3064
A,1057,4825.77,1117.16,203
A,1058,732.92,35.46,3125
A,1059,915.6,295.2,641
A,1060,3467.21,1117.85,302
A,1061,4936.53,3355.13,1877
A,1062,3443.71,3978.6,755
A,1063,92.18,2802.57,469
A,1064,2423.04,4397.79,2404
A,1065,3599.68,3468.93,719
A,1066,3603.16,3686.4,189
A,1067,258.87,4786.38,341
A,1068,804.9,266.63,843
A,1069,2255.3,4492.09,1474
A,1070,1326.43,4617.28,1532
A,1071,2060.21,3048.85,2103
A,1072,2237.89,2960.35,1741
A,1073,3800.21,943.35,2392
A,1074,4533.17,1397.6,589
A,1075,3383.92,2107.94,671
A,1076,2406.36,2774.67,252
A,1077,1903.7,2886.25,220
A,1078,4395.93,2740.7,42
A,1079,3646.83,3797.42,200
A,1080,825.56,4128.05,262
A,1081,4583.92,1830.82,495
A,1082,3356.35,167.16,47
A,1083,2726.02,4006.37,575
A,1084,1636.1,704.6,64
A,1085,4229.02,3113.53,1283
A,1086,2189.41,591.15,397
A,1087,2525.99,2511.13,938
A,1088,1532.36,1423.86,276
A,1089,2794.83,507.02,84
A,1090,2852.64,28.24,69
A,1091,4759.33,521.81,195
A,1092,1159.26,2919.97,1327
A,1093,2641.32,85.11,495
A,1094,2020.57,254.24,933
A,1095,4240.32,4282.9,1716
A,1096,3258.7,490.86,2132
A,1097,4879.62,957.2,6384
A,1098,4294.76,957.35,1039
A,1099,3696.52,1574.7,644
A,1100,1023.15,1041.93,1426
A,1101,2553.31,4163.57,3980
A,1102,3101.94,768.36,99
A,1103,4240.24,394.24,268
A,1104,2937.14,810.66,1134
A,1105,2611.75,4326.29,477
A,1106,3442.03,2606.05,567
A,1107,2621.99,4574.15,152
A,1108,524.17,1692.56,40
A,1109,851.65,3855.42,786
A,1110,3582.45,4644.11,1772
A,1111,1985.36,4975.4,1141
A,1112,4986.03,2596.14,751
A,1113,1446.13,863.48,1281
A,1114,675.03,1465.05,886
A,1115,2279.27,4052.32,397
A,1116,1054.5,3791.72,2598
A,1117,4336.73,4386.31,22
A,1118,1741.09,3968.05,697
A,1119,4666.98,4807.62,254
A,1120,4889.56,3782.55,47
A,1121,4983.27,3464.33,2466
A,1122,3083.86,3153.42,785
A,1123,1343.61,818.2,765
A,1124,858.06,3736.3,1394
A,1125,3933.63,2430.59,654
A,1126,3106.93,1086.86,326
A,1127,1935.09,4282.46,726
A,1128,968.56,3808.05,1650
A,1129,4960.42,2315.8,2110
A,1130,457.64,1430.71,920
A,1131,1222.69,4560.63,1318
A,1132,4219.11,3687.49,888
A,1133,1441.92,2418.91,1724
A,1134,3901.77,936.4,1249
A,1135,4241.52,3069.59,394
A,1136,1246.12,1614.68,787
A,1137,4835.87,1574.47,3447
A,1138,2387.67,3903.71,653
A,1139,4930.58,1527.82,573
A,1140,872.43,870.83,520
A,1141,1236.7,449.47,242
A,1142,4201.51,3338.35,327
A,1143,2963.41,4118.69,1004
A,1144,4414.38,4502.06,118
A,1145,996.96,1820.93,1292
A,1146,3755.21,1301.26,1162
A,1147,2766.36,779.47,1549
A,1148,1426.49,4917.75,48
A,1149,2265.6,1044.48,113
A,1150,2725.94,1208.05,228
A,1151,3486.72,616.24,1358
A,1152,1762.26,3503.43,2057
A,1153,2607.68,301.41,595
A,1154,4282.1,280.46,1344
A,1155,828.22,901.61,601
A,1156,4208.83,1427.14,965
A,1157,3266.95,659.88,2111
A,1158,2370.5,1370.61,1641
A,1159,3228.34,1509.06,299
A,1160,4076.04,3155.66,86
A,1161,696.6,4428.54,750
A,1162,2804.03,3893.83,33
A,1163,4466.49,1832.71,2481
A,1164,609.62,3299.46,373
A,1165,3834.79,1515.0,111
A,1166,2269.95,1042.68,913
A,1167,4386.72,3871.17,270
A,1168,3836.58,4794.94,1192
A,1169,2886.98,508.55,756
A,1170,961.32,3718.77,527
A,1171,4072.58,4605.07,93
A,1172,372.18,435.5,1519
A,1173,1885.55,4713.56,2037
A,1174,433.04,3231.92,777
A,1175,4872.28,3482.92,253
A,1176,1330.45,1145.04,729
A,1177,3719.32,3210.23,1355
A,1178,3231.44,3373.37,868
A,1179,3796.98,388.21,1479
A,1180,893.38,715.81,1522
A,1181,1560.76,2744.25,197
A,1182,2813.86,368.36,1357
A,1183,81.54,3142.53,548
A,1184,2134.51,3415.19,1114
A,1185,2500.02,4773.76,1280
A,1186,748.61,3718.35,1760
A,1187,4285.96,2282.6,463
A,1188,3704.82,1221.73,427
A,1189,262.35,3665.64,1088
A,1190,4471.82,271.54,4717
A,1191,3681.99,1978.94,3111
A,1192,3181.44,2536.4,870
A,1193,2977.31,4495.87,687
A,1194,2944.97,1212.71,457
A,1195,1647.05,2817.3,241
A,1196,2519.89,2675.47,1140
A,1197,363.27,4644.2,95
A,1198,4176.31,4345.73,666
A,1199,1664.57,2074.18,679
A,1200,4162.92,211.16,1254
A,1201,5001.79,4562.17,2053
A,1202,4550.73,134.92,3377
A,1203,2507.91,4536.27,718
A,1204,2944.07,1023.55,204
A,1205,763.55,1632.7,1112
A,1206,1721.2,2536.53,368
A,1207,4153.83,1383.72,1153
A,1208,2794.86,1771.34,479
A,1209,1684.43,2502.44,485
A,1210,4826.18,3456.61,248
A,1211,1112.75,382.4,53
A,1212,3653.61,1235.1,2960
A,1213,2728.07,1748.82,2353
A,1214,320.73,2722.58,157
A,1215,820.51,1443.07,948
A,1216,2595.55,4862.33,593
A,1217,3103.87,2721.32,1913
A,1218,4502.68,888.38,385
A,1219,2274.94,128.42,62
A,1220,2330.62,3869.92,2507
A,1221,3270.97,2916.33,49
A,1222,3740.63,195.47,1054
A,1223,2087.52,2056.39,639
A,1224,2377.06,4151.5,2370
A,1225,4162.22,3662.77,62
A,1226,1964.39,3513.37,772
A,1227,943.11,3534.01,980
A,1228,790.66,3551.31,1566
A,1229,844.3,1066.07,1524
A,1230,2469.89,2848.99,2746
A,1231,104.59,3916.8,2142
A,1232,4766.0,1518.81,468
A,1233,2607.53,106.26,468
A,1234,1291.97,428.77,4757
A,1235,956.91,965.44,1535
A,1236,3011.54,4911.85,681
A,1237,329.08,950.94,966
A,1238,3904.23,2701.09,2303
A,1239,209.11,3359.78,251
A,1240,2072.76,446.06,574
A,1241,771.79,2791.41,863
A,1242,1680.42,1166.98,186
A,1243,5012.86,4684.3,1288
A,1244,1400.7,1507.9,1303
A,1245,1731.94,3991.62,103
A,1246,1391.82,4742.02,2516
A,1247,2841.74,2680.18,599
A,1248,3386.36,4546.15,923
A,1249,4963.57,1910.52,711
A,1250,3789.49,1922.7,427
A,1251,1550.87,3657.39,1181
A,1252,2412.12,961.92,469
A,1253,4346.28,3256.77,79
A,1254,456.8,70.9,17
A,1255,1313.64,4618.88,115
A,1256,520.01,4939.4,250
A,1257,4710.75,723.73,197
A,1258,231.17,4911.73,387
A,1259,3506.5,413.54,586
A,1260,4300.6,1005.84,2344
A,1261,1097.46,3941.89,245
A,1262,4334.03,2756.21,538
A,1263,258.14,4285.39,611
A,1264,1171.34,3413.42,800
A,1265,4268.55,954.8,244
A,1266,1115.77,1647.75,115
A,1267,4376.76,4565.41,141
A,1268,4544.84,2719.62,584
A,1269,3772.11,3893.61,712
A,1270,1286.61,2063.71,2011
A,1271,3101.59,3166.39,2730
A,1272,3491.73,4819.18,1835
A,1273,4554.94,690.45,209
A,1274,4487.73,1244.06,312
A,1275,2307.36,2106.95,388
A,1276,4808.96,2345.21,762
A,1277,2544.28,3277.8,803
A,1278,4941.16,818.55,4631
A,1279,4198.76,372.75,190
A,1280,3589.42,1390.13,211
A,1281,1964.72,2887.24,117
A,1282,3275.17,1514.15,33
A,1283,1121.9,3321.39,652
A,1284,1206.82,2072.5,1100
A,1285,499.44,1465.83,259
A,1286,2630.41,2279.61,3716
A,1287,4309.05,1815.87,208
A,1288,3837.8,196.54,1281
A,1289,1159.23,2485.16,3398
A,1290,1111.54,4342.75,2058
A,1291,2711.21,2918.48,1135
A,1292,1573.35,83.67,509
A,1293,2244.28,2584.57,939
A,1294,4082.2,88.81,15
A,1295,3397.13,4848.33,597
A,1296,750.64,2935.57,1356
A,1297,1888.12,138.24,20
A,1298,4398.87,2004.41,2469
A,1299,4049.54,4769.92,432
A,1300,2057.35,3623.49,194
A,1301,2709.69,3298.89,757
A,1302,792.33,1135.17,3004
A,1303,2965.0,153.23,12
A,1304,3788.83,341.24,609
A,1305,831.55,388.17,1999
A,1306,3494.8,4741.2,16
A,1307,1457.59,3675.09,339
A,1308,2151.78,2254.61,1513
A,1309,1867.27,1210.2,365
A,1310,3494.49,4226.75,464
A,1311,4485.52,624.58,36
A,1312,578.0,1375.93,167
A,1313,2596.27,2899.03,943
A,1314,4134.52,3216.8,2281
A,1315,4059.44,4007.18,1570
A,1316,1901.55,4937.1,246
A,1317,3344.67,3868.33,343
A,1318,2650.48,1040.37,258
A,1319,1465.13,251.59,274
A,1320,4389.05,534.6,1659
A,1321,2995.13,845.82,45
A,1322,3853.36,3160.6,849
A,1323,2105.69,3300.15,938
A,1324,3658.31,3681.88,361
A,1325,1121.74,4796.3,162
A,1326,3112.1,173.31,191
A,1327,2498.03,1557.45,817
A,1328,3893.91,4654.69,296
A,1329,309.17,792.53,741
A,1330,4307.86,2463.84,788
A,1331,3919.69,1416.32,2898
A,1332,3880.25,4701.82,2591
A,1333,1220.15,1733.15,2021
A,1334,1765.19,1320.97,895
A,1335,3479.37,205.59,212
A,1336,4406.84,2823.35,170
A,1337,294.32,3807.41,196
A,1338,510.69,3796.67,723
A,1339,953.49,1552.1,587
A,1340,2603.57,1450.47,1195
A,1341,3443.79,700.79,500
A,1342,4643.06,4950.98,3878
A,1343,4693.21,2350.76,1397
A,1344,1137.42,3798.47,1755
A,1345,2023.38,3319.88,917
A,1346,3169.44,2078.35,2317
A,1347,2738.2,2477.98,581
A,1348,1383.59,1364.53,1855
A,1349,2531.91,4145.36,1454
A,1350,2938.79,2917.28,298
A,1351,2004.02,1826.34,847
A,1352,4190.0,4474.14,1478
A,1353,180.04,257.08,217
A,1354,1184.66,2882.89,891
A,1355,1078.91,1138.59,249
A,1356,264.09,3245.33,996
A,1357,941.89,2217.82,518
A,1358,4986.31,2332.49,271
A,1359,1128.96,779.39,639
A,1360,186.3,3164.85,692
A,1361,23.65,2824.16,480
A,1362,2996.18,3839.54,1796
A,1363,3288.12,4494.11,691
A,1364,4778.65,3092.07,478
A,1365,2945.15,4495.31,768
A,1366,4574.9,4888.1,979
A,1367,4248.36,4029.91,660
A,1368,4677.19,3891.57,1862
A,1369,4073.21,1955.22,849
A,1370,2936.74,615.63,773
A,1371,3656.3,1032.97,1660
A,1372,4061.8,3124.72,96
A,1373,4771.47,2284.7,193
A,1374,3619.4,1685.93,1185
A,1375,4558.01,3681.17,625
A,1376,2823.78,2341.43,316
A,1377,4383.7,4042.62,699
A,1378,2867.68,542.41,921
A,1379,1756.43,1974.5,52
A,1380,1398.3,2050.87,431
A,1381,2622.39,1150.81,286
A,1382,1464.01,4165.77,1420
A,1383,346.12,667.21,94
A,1384,2631.91,3743.07,1448
A,1385,1428.34,534.48,880
A,1386,508.26,816.9,239
A,1387,2510.24,3992.28,1722
A,1388,2179.2,976.43,210
A,1389,1961.92,4947.77,331
A,1390,2970.54,4834.97,3122
A,1391,69.73,852.14,2242
A,1392,400.88,2054.41,585
A,1393,3901.1,3149.6,1200
A,1394,833.35,3463.2,40
A,1395,1689.0,1325.81,342
A,1396,3188.65,3302.1,215
A,1397,1869.75,4344.65,57
A,1398,764.18,1033.59,2377
A,1399,4857.46,3760.31,929
A,1400,991.07,3544.3,1311
A,1401,4521.54,2733.3,83
A,1402,2265.0,273.41,83
A,1403,3695.64,4362.79,703
A,1404,2892.94,2579.27,104
A,1405,1712.9,382.66,393
A,1406,186.94,458.59,1464
A,1407,2770.98,2565.21,127
A,1408,27.59,4750.34,674
A,1409,859.74,1354.23,1503
A,1410,142.69,4411.36,338
A,1411,1879.6,3651.17,2916
A,1412,403.57,1691.07,2070
A,1413,2817.49,1211.99,703
A,1414,3586.28,3991.24,1248
A,1415,3996.33,3578.92,1598
A,1416,2783.25,686.78,340
A,1417,22.27,2602.55,2329
A,1418,4898.92,4499.39,412
A,1419,1699.22,2420.81,2464
A,1420,20.41,394.05,693
A,1421,1400.13,1161.54,97
A,1422,2791.43,3873.64,41
A,1423,4988.52,3893.86,453
A,1424,1253.53,1925.88,226
A,1425,4599.12,3299.13,1994
A,1426,2821.88,99.66,889
A,1427,3278.77,704.17,83
A,1428,2496.55,1618.74,4036
A,1429,1962.61,2729.38,3201
A,1430,4701.62,1586.26,1201
A,1431,3347.68,1145.77,1200
A,1432,2636.01,3172.62,2947
A,1433,3207.78,422.13,2705
A,1434,4729.37,1362.77,1175
A,1435,2778.56,694.55,1789
A,1436,800.78,623.25,566
A,1437,962.1,563.7,656
A,1438,2724.02,3763.84,378
A,1439,4923.4,2699.51,184
A,1440,1630.86,1227.91,1892
A,1441,2704.65,4444.16,2116
A,1442,363.62,4505.72,193
A,1443,4661.08,4461.15,4079
A,1444,379.52,1231.28,342
A,1445,4613.59,817.62,1080
A,1446,3918.23,353.56,547
A,1447,3033.57,4337.31,305
A,1448,593.71,4905.26,1127
A,1449,119.26,3547.63,305
A,1450,2820.83,426.73,762
A,1451,1332.6,1849.98,292
A,1452,1391.51,3153.74,688
A,1453,2607.32,2211.98,723
A,1454,2712.27,696.35,385
A,1455,1838.51,3402.92,542
A,1456,894.54,414.87,155
A,1457,707.71,3514.11,374
A,1458,4943.51,6.54,1214
A,1459,436.45,4358.54,198
A,1460,82.4,3985.32,85
A,1461,4290.07,1455.8,2190
A,1462,2632.99,317.01,811
A,1463,3585.19,722.54,465
A,1464,2242.84,1993.84,216
A,1465,3401.65,95.17,1713
A,1466,4078.59,2392.23,100
A,1467,2538.83,2256.79,699
A,1468,3979.97,3950.04,2217
A,1469,2053.1,2582.42,764
A,1470,3238.85,714.39,1694
A,1471,1876.28,3049.35,886
A,1472,4775.12,679.18,273
A,1473,2222.28,391.38,1186
A,1474,3807.63,1868.95,1379
A,1475,4401.86,1191.86,50
A,1476,2148.84,4551.01,926
A,1477,577.19,2598.13,346
A,1478,2608.03,636.28,1700
A,1479,3009.16,2935.36,1116
A,1480,3039.79,3928.55,1614
A,1481,2126.69,4654.06,192
A,1482,4208.89,1743.34,380
A,1483,4324.33,3502.3,385
A,1484,2876.04,3450.92,164
A,1485,4534.13,993.46,217
A,1486,2953.44,2854.03,65
A,1487,1119.69,4368.01,156
A,1488,2109.04,1240.72,5564
A,1489,1680.69,1953.81,118
A,1490,3094.73,3193.81,561
A,1491,1914.92,373.89,1284
A,1492,2591.98,2209.79,69
A,1493,2946.33,4527.58,2578
A,1494,1815.05,4940.7,586
A,1495,4648.76,3343.7,848
A,1496,940.88,4117.74,319
A,1497,4542.63,4310.3,1495
A,1498,3587.7,2222.21,59
A,1499,3840.46,3031.78,173
A,1500,1354.85,3719.98,893
A,1501,2515.34,356.7,172
A,1502,2334.81,3408.4,772
A,1503,3238.42,4294.81,347
A,1504,3431.32,1209.17,3968
A,1505,489.09,1367.31,746
A,1506,3955.59,1055.35,341
A,1507,4840.63,4845.98,735
A,1508,2013.64,1752.8,1431
A,1509,2062.09,1999.11,377
A,1510,3797.01,4796.75,779
A,1511,1687.25,2935.34,1401
A,1512,3802.16,1190.44,4191
A,1513,52.58,3835.7,236
A,1514,3311.4,1809.39,640
A,1515,780.31,4886.83,632
A,1516,2400.27,3648.91,18
A,1517,598.96,4374.75,1982
A,1518,678.47,1558.22,235
A,1519,3039.08,4183.58,2277
A,1520,3971.37,3651.51,330
A,1521,1096.26,605.87,1062
A,1522,4451.61,3281.45,281
A,1523,4388.11,4885.53,811
A,1524,4277.1,4696.64,2031
A,1525,2296.66,1834.9,782
A,1526,160.13,1841.35,1250
A,1527,4234.77,1558.09,979
A,1528,2032.72,4580.0,183
A,1529,1554.54,1144.38,1570
A,1530,3355.82,4402.71,269
A,1531,983.41,1621.93,761
A,1532,428.86,602.26,211
A,1533,3967.04,306.69,108
A,1534,456.38,465.88,13
A,1535,4167.51,455.42,1419
A,1536,3713.72,2878.51,853
A,1537,3027.73,145.5,4970
A,1538,3700.49,1081.38,416
A,1539,3483.73,520.71,880
A,1540,1802.33,167.05,1206
A,1541,4558.6,3614.76,1159
A,1542,4512.73,3945.42,1684
A,1543,4726.7,558.92,720
A,1544,4414.13,4040.87,347
A,1545,2342.03,1098.48,667
A,1546,3.68,1894.7,205
A,1547,827.76,4568.66,273
A,1548,2668.1,4474.33,904
A,1549,177.01,3849.35,2035
A,1550,4314.41,4081.42,140
A,1551,4429.15,3811.22,589
A,1552,529.13,1841.24,1156
A,1553,3121.18,2281.62,1080
A,1554,3813.62,4089.27,2827
A,1555,2857.6,951.34,599
A,1556,1096.26,1033.83,101
A,1557,4342.05,3188.77,1243
A,1558,4844.12,2368.65,262
A,1559,2109.2,1483.44,2332
A,1560,875.56,3408.12,1027
A,1561,892.55,1415.51,1299
A,1562,3123.85,3069.04,1109
A,1563,451.74,1819.02,304
A,1564,2050.75,3459.08,567
A,1565,2477.4,4226.16,202
A,1566,904.37,4634.38,1317
A,1567,1206.3,2720.91,564
A,1568,737.9,747.38,1376
A,1569,3085.63,2671.49,677
A,1570,824.24,2445.08,410
A,1571,1745.3,324.86,12
A,1572,1183.27,1390.69,1326
A,1573,2.21,3969.85,1488
A,1574,2552.66,2638.99,286
A,1575,4724.54,299.45,254
A,1576,2365.13,3693.57,43
A,1577,2973.79,906.29,264
A,1578,3188.87,3013.64,505
A,1579,687.37,2460.09,994
A,1580,1389.49,1302.16,1867
A,1581,230.87,354.54,519
A,1582,1611.87,3631.44,73
A,1583,46.97,1461.88,501
A,1584,4827.52,1621.14,3043
A,1585,2450.87,4096.74,94
A,1586,4283.01,4437.71,2268
A,1587,659.21,3430.48,215
A,1588,1662.82,567.69,600
A,1589,232.24,1733.16,318
A,1590,3066.83,1481.89,166
A,1591,4266.36,4411.76,1268
A,1592,3734.53,2177.95,1018
A,1593,1861.03,2210.8,139
A,1594,1660.6,300.01,506
A,1595,4532.04,2724.26,846
A,1596,60.01,625.54,3153
A,1597,1282.0,4522.08,271
A,1598,2214.2,1390.76,4792
A,1599,3712.99,2551.84,214
A,1600,1343.72,3540.33,311
A,1601,4142.33,931.52,1292
A,1602,188.12,627.8,95
A,1603,1016.44,2927.43,1024
A,1604,3034.36,4543.3,400
A,1605,4243.47,2621.18,1245
A,1606,2781.39,3954.2,3727
A,1607,4393.26,4907.6,637
A,1608,2035.8,819.12,307
A,1609,1620.01,4433.92,1195
A,1610,1770.4,2836.17,152
A,1611,4801.28,4527.51,1709
A,1612,2089.1,4726.61,88
A,1613,4036.73,3657.47,167
A,1614,3155.7,1137.13,628
A,1615,1216.28,272.06,59
A,1616,1854.7,2680.41,1400
A,1617,389.45,4526.5,464
A,1618,2339.56,3334.84,583
A,1619,4223.64,3106.74,838
A,1620,1161.51,3933.61,179
A,1621,4176.44,2117.29,1603
A,1622,1056.55,1910.86,72
A,1623,4942.87,1105.8,2258
A,1624,1232.28,1374.4,2738
A,1625,2486.28,1395.09,615
A,1626,4770.75,4279.07,1632
A,1627,781.43,3507.54,343
A,1628,3739.05,4614.82,429
A,1629,3842.42,461.51,2391
A,1630,1591.06,2358.97,136
A,1631,4771.72,1897.23,2562
A,1632,3327.03,3971.4,393
A,1633,766.48,100.99,609
A,1634,3564.76,4866.77,1552
A,1635,2568.04,3700.95,1098
A,1636,1595.48,3513.27,124
A,1637,3272.41,2836.8,1588
A,1638,3659.73,2683.99,830
A,1639,3470.96,178.24,416
A,1640,4783.74,2930.93,693
A,1641,2425.19,1781.3,2604
A,1642,3650.85,4821.19,1468
A,1643,501.31,2575.63,316
A,1644,1898.98,1881.91,1266
A,1645,787.45,2724.75,1160
A,1646,4492.42,3762.13,895
A,1647,1515.67,3802.54,1357
A,1648,4161.88,2279.21,468
A,1649,3790.27,2085.15,4468
A,1650,1144.38,4841.88,280
A,1651,2541.05,1365.51,5531
A,1652,3806.37,3785.33,3788
A,1653,4799.61,1257.48,77
A,1654,1006.65,2944.63,306
A,1655,4847.81,1055.06,530
A,1656,1143.85,3664.19,438
A,1657,677.77,3660.13,577
A,1658,4933.77,2990.42,420
A,1659,3246.37,3505.83,886
A,1660,3470.09,3190.85,558
A,1661,3202.01,1682.85,132
A,1662,4079.32,4843.29,192
A,1663,4208.53,2833.34,505
A,1664,1997.6,4469.87,951
A,1665,3674.91,1380.52,2068
A,1666,3893.72,1385.82,125
A,1667,4033.86,4941.85,431
A,1668,389.89,1059.69,1603
A,1669,2974.94,4865.53,970
A,1670,21.58,4243.83,376
A,1671,1568.98,3954.34,2004
A,1672,2034.1,4732.39,625
A,1673,1580.9,828.23,377
A,1674,3084.36,2855.54,326
A,1675,3868.77,1171.47,253
A,1676,4032.84,284.43,297
A,1677,3615.06,2953.52,273
A,1678,1639.87,858.19,2179
A,1679,2286.19,3963.08,1286
A,1680,4576.79,1966.26,1274
A,1681,4259.88,1536.78,586
A,1682,4269.72,3467.29,956
A,1683,2161.34,4758.04,811
A,1684,4630.33,735.91,803
A,1685,3270.24,3874.09,191
A,1686,15.48,3380.84,52
A,1687,3484.25,4226.26,3690
A,1688,1621.87,4247.67,759
A,1689,4648.76,4346.94,2953
A,1690,3262.39,3380.3,44
A,1691,4748.98,4142.06,882
A,1692,601.1,2503.45,211
A,1693,2347.68,3609.29,1297
A,1694,2770.76,1080.34,728
A,1695,3301.98,4531.69,14
A,1696,3773.5,4011.86,1483
A,1697,288.74,3055.32,1645
A,1698,4983.96,32.2,395
A,1699,4684.62,3566.8,192
A,1700,2571.05,1822.86,35
A,1701,1197.91,2348.45,771
A,1702,4585.29,4994.69,208
A,1703,1155.98,652.0,219
A,1704,1800.18,4388.8,449
