Feature,Instance,LocX,LocY,Checkin
A,745,698217.932,844353.5835,7102
A,746,776740.8282,844291.2129,5203
A,747,699526.2633,844291.2129,17936
A,748,777875.4901,844261.1414,24662
A,749,781020.1538,844198.7709,8816
A,750,703738.1598,844106.3289,1534
A,751,827261.5771,844043.9583,27027
A,752,820219.0725,843859.0742,26370
A,753,774470.3348,843827.889,12319
A,754,717909.0289,843765.5185,18195
A,755,707044.4392,843641.8911,3584
A,756,777734.1951,843610.7059,20716
A,757,802511.473,843518.2638,2747
A,758,704190.355,843487.0786,3600
A,759,700574.0236,843332.266,10387
A,760,698217.932,843208.6387,4144
A,761,777095.7939,843177.4534,6934
A,762,704309.3959,843177.4534,17285
A,763,722992.5944,843116.1966,6736
A,764,699740.4492,843116.1966,2300
A,765,698408.1502,843023.7546,1890
A,766,817792.0583,842930.1988,22247
A,767,727006.4298,842899.0135,5192
A,768,695479.9926,842899.0135,3487
A,769,827732.9124,842868.942,27904
A,770,841500.5162,842745.3147,19273
A,771,698408.1502,842714.1295,14846
A,772,701978.0313,842590.5022,18054
A,773,776504.1787,842528.1316,16134
A,774,694646.9162,842528.1316,965
A,775,700693.1009,842496.9464,11283
A,776,699836.4032,842496.9464,84309
A,777,744112.7391,842404.5043,17965
A,778,777521.3984,842249.6917,1513
A,779,699954.6311,842249.6917,4562
A,780,818050.8156,842188.435,16975
A,781,698646.3471,842094.8792,12412
A,782,699836.4032,841971.2519,1846
A,783,744539.508,841909.9951,38050
A,784,699717.3173,841723.9972,7663
A,785,818074.5701,841506.8141,12666
A,786,727124.3879,841321.9301,7913
A,787,705284.8015,841259.5595,2436
A,788,808691.3663,841228.3743,9253
A,789,839265.6987,841167.1175,7599
A,790,839359.7064,840981.1196,36306
A,791,700669.1142,840981.1196,17668
A,792,827544.7195,840919.8629,7510
A,793,818569.1621,840919.8629,24475
A,794,742405.5115,840919.8629,7506
A,795,713155.3346,840919.8629,16053
A,796,701978.0313,840919.8629,2502
A,797,822975.4988,840888.6776,12470
A,798,551225.8308,840765.0503,4582
A,799,663320.9883,840671.4945,1086
A,800,822881.3664,840641.423,6367
A,801,738208.1135,840610.2377,29397
A,802,719334.0828,840610.2377,8675
A,803,699836.4032,840610.2377,9856
A,804,822339.4552,840424.2399,37942
A,805,817579.9581,840424.2399,40432
A,806,823022.1407,840393.0546,19949
A,807,835877.5597,840331.7978,59431
A,808,699717.3173,840331.7978,38
A,809,728026.9855,840300.6126,11269
A,810,706735.3441,840300.6126,1683
A,811,822339.4552,840239.3558,48826
A,812,699312.0736,840239.3558,37
A,813,746151.7043,840114.6147,31862
A,814,731920.3657,840114.6147,1127
A,815,827968.5733,840022.1727,14847
A,816,827191.2143,839960.9159,21390
A,817,842888.2883,839867.3601,12932
A,818,699954.6311,839806.1033,40712
A,819,823352.0212,839774.9181,735
A,820,770189.5492,839774.9181,2047
A,821,843429.2996,839712.5475,7521
A,822,687883.2816,839682.476,1290
A,823,823446.15,839434.1077,24004
A,824,716648.9202,839372.8509,1014
A,825,836253.6889,839341.6656,34925
A,826,705784.0342,839341.6656,18544
A,827,727172.2547,839310.4804,10457
A,828,817744.5482,839279.2951,29292
A,829,716577.9121,839249.2236,23789
A,830,698313.0415,839249.2236,12313
A,831,842205.8524,839094.411,2879
A,832,817532.4472,839063.2257,1800
A,833,682736.5839,838908.4132,3823
A,834,822245.3179,838815.9711,25867
A,835,742382.4623,838692.3438,7439
A,836,698693.4719,838692.3438,9314
A,837,645283.9395,838506.346,16590
A,838,804540.6426,838320.3481,14378
A,839,841853.6127,838227.9061,16448
A,840,824718.0902,838196.7208,7890
A,841,822339.4552,838135.4641,8048
A,842,805200.5386,838104.2788,1261
A,843,824647.7129,838041.9083,7680
A,844,742239.8976,837980.6515,8031
A,845,741338.371,837980.6515,21369
A,846,740176.3604,837949.4662,1248
A,847,739251.6235,837918.281,870
A,848,843946.5825,837887.0957,3221
A,849,740105.492,837857.0242,243
A,850,843617.251,837825.8389,24719
A,851,842488.653,837794.6537,17095
A,852,739559.877,837794.6537,2736
A,853,823069.6305,837763.4684,1168
A,854,699169.8495,837763.4684,14204
A,855,699288.9409,837578.5843,3783
A,856,836489.1874,837485.0285,2592
A,857,823234.1472,837485.0285,6100
A,858,820571.9295,837423.7717,6459
A,859,744279.1808,837423.7717,21424
A,860,843946.5825,837330.2159,7041
A,861,842770.6004,837330.2159,1364
A,862,710183.7384,837176.5171,16197
A,863,790565.7578,837145.3319,1010
A,864,696599.2394,837145.3319,3161
A,865,843052.5415,836959.334,5495
A,866,822457.3378,836959.334,12941
A,867,702120.2217,836898.0772,34903
A,868,821067.2694,836804.5214,42828
A,869,764746.7557,836804.5214,41723
A,870,744966.2618,836649.7089,21090
A,871,697361.0551,836619.6374,28468
A,872,819417.4727,836588.4521,2464
A,873,805248.0973,836557.2668,1687
A,874,792077.4653,836557.2668,10489
A,875,766497.6788,836557.2668,19290
A,876,822433.5917,836464.8248,35888
A,877,818239.1535,836464.8248,17292
A,878,828839.1233,836310.0122,81
A,879,827567.608,836310.0122,1187
A,880,743971.0484,836310.0122,22580
A,881,696098.7623,836031.5723,4353
A,882,800151.4713,836000.3871,29737
A,883,705093.8373,835938.0165,8422
A,884,726649.984,835814.3892,19229
A,885,726555.101,835814.3892,21334
A,886,485418.2329,835814.3892,9328
A,887,749114.3724,835784.3177,356
A,888,821043.5207,835690.7619,13657
A,889,844064.2592,835659.5766,35227
A,890,832088.5216,835567.1346,21987
A,891,693409.1923,835567.1346,30515
A,892,748143.394,835474.6926,6452
A,893,780193.0032,835319.88,15023
A,894,825755.0484,835165.0674,7646
A,895,818310.4158,835165.0674,34661
A,896,844016.85,835133.8822,6007
A,897,735241.897,835102.6969,28631
A,898,827450.622,835072.6254,3340
A,899,819629.5412,835072.6254,6978
A,900,819464.9764,835072.6254,26267
A,901,819794.9521,835010.2548,21852
A,902,742950.9971,835010.2548,17416
A,903,838489.0497,834948.9981,12320
A,904,765811.8243,834855.4423,24838
A,905,812158.2835,834824.257,13432
A,906,765622.6749,834763.0002,3255
A,907,765504.2421,834763.0002,1872
A,908,765385.8081,834731.815,13812
A,909,820242.8228,834700.6297,23702
A,910,780381.9253,834700.6297,1051
A,911,820549.028,834639.3729,6275
A,912,819700.7954,834515.7456,7112
A,913,744658.1471,834143.7499,53904
A,914,711705.576,834143.7499,9784
A,915,504194.4293,834143.7499,5560
A,916,841100.8361,834051.3079,22861
A,917,836348.5665,834051.3079,26712
A,918,765219.6577,833988.9374,18921
A,919,819700.7954,833835.2386,10002
A,920,819511.6316,833835.2386,36304
A,921,742405.5115,833680.426,42786
A,922,742263.8007,833680.426,995
A,923,644542.8366,833680.426,4702
A,924,824059.2415,833586.8702,3750
A,925,806097.3288,833432.0576,2651
A,926,756696.0601,833339.6156,2333
A,927,819488.7281,833278.3588,16867
A,928,747455.6413,833278.3588,11792
A,929,823493.6381,832968.7336,4293
A,930,822904.2636,832937.5484,7908
A,931,766521.5339,832845.1063,3714
A,932,712133.5043,832845.1063,9883
A,933,741718.2839,832813.9211,12165
A,934,817131.9905,832659.1085,11392
A,935,742405.5115,832659.1085,8845
A,936,742310.7533,832659.1085,7176
A,937,817249.9229,832566.6665,978
A,938,742405.5115,832504.2959,7405
A,939,705212.8691,832473.1107,37366
A,940,822575.2192,832443.0392,11871
A,941,816660.2494,832443.0392,63
A,942,705212.8691,832411.8539,8304
A,943,817602.8651,832380.6686,21566
A,944,817226.1669,832380.6686,24842
A,945,724559.8179,832318.2981,15982
A,946,830723.2682,832257.0413,18864
A,947,714652.8334,832225.856,27926
A,948,819394.5691,832194.6708,3790
A,949,824789.315,832133.414,3090
A,950,833076.5624,832009.7867,11782
A,951,711847.6499,831978.6014,1433
A,952,702857.7,831978.6014,6639
A,953,694742.0544,831978.6014,12285
A,954,693361.1893,831978.6014,38460
A,955,693432.3365,831823.7889,32007
A,956,706616.3275,831792.6036,3578
A,957,745724.9926,831731.3468,21967
A,958,742832.3412,831731.3468,4729
A,959,712061.6134,831668.9763,6089
A,960,830299.509,831576.5342,12673
A,961,836677.2441,831545.349,8442
A,962,825071.6663,831545.349,5116
A,963,796752.5404,831421.7217,7168
A,964,743971.0484,831421.7217,5953
A,965,825471.8648,831359.3511,39384
A,966,701572.865,831143.2818,7481
A,967,633012.2158,830957.2839,10241
A,968,823729.38,830833.6566,13080
A,969,775274.8889,830833.6566,8316
A,970,829828.2716,830647.6588,9963
A,971,825872.0504,830586.402,2799
A,972,825660.0893,830586.402,3819
A,973,805130.0495,830493.96,9774
A,974,834536.4475,830431.5895,4218
A,975,844722.0432,830245.5916,11665
A,976,825071.6663,830215.5201,17729
A,977,827991.461,829998.337,5269
A,978,758141.2337,829905.895,12052
A,979,764344.5614,829812.3392,2216
A,980,786384.2042,829782.2677,14309
A,981,824529.8513,829688.7119,8475
A,982,824459.473,829688.7119,27996
A,983,822904.2636,829596.2698,47565
A,984,834700.8114,829533.8993,47959
A,985,701644.8194,829380.2005,22816
A,986,702168.1892,829349.0152,4823
A,987,809635.4428,829317.8299,9048
A,988,808668.4427,829317.8299,1130
A,989,540253.2188,829131.8321,6218
A,990,809587.9011,829101.7606,41174
A,991,844487.5476,829070.5753,44113
A,992,804020.8539,828977.0195,18963
A,993,841265.1129,828915.7627,2719
A,994,829286.6655,828915.7627,3866
A,995,819394.5691,828792.1354,5412
A,996,844581.5157,828760.9502,4781
A,997,837430.2895,828760.9502,4015
A,998,799891.4865,828668.5081,2762
A,999,809752.5983,828574.9523,39652
A,1000,809611.672,828574.9523,1891
A,1001,759727.7411,828544.8808,18946
A,1002,758875.2644,828513.6956,2291
A,1003,794014.0137,828451.325,28432
A,1004,822669.3539,828390.0682,6124
A,1005,703071.8256,828358.883,21376
A,1006,827874.479,828327.6977,1884
A,1007,794060.7659,828327.6977,1846
A,1008,713940.0475,828327.6977,37555
A,1009,800033.3743,828296.5124,4777
A,1010,760722.5052,828235.2557,13429
A,1011,626164.5523,828235.2557,22858
A,1012,827779.5363,828111.6284,33512
A,1013,803195.2617,828111.6284,8093
A,1014,721425.1648,827988.0011,37647
A,1015,703976.2496,827833.1885,8802
A,1016,836606.9349,827709.5612,8405
A,1017,802794.3368,827647.1906,18658
A,1018,794273.2736,827554.7486,13694
A,1019,809705.906,827523.5633,6926
A,1020,794344.6754,827523.5633,45773
A,1021,826791.0715,827431.1213,20958
A,1022,760627.0387,827399.936,3784
A,1023,717790.1241,827399.936,504
A,1024,794391.4263,827368.7508,19706
A,1025,794320.8748,827337.5655,3357
A,1026,803077.1941,827213.9382,6377
A,1027,827968.5733,827182.7529,15029
A,1028,809705.906,827121.4962,23556
A,1029,838442.4662,827027.9404,3490
A,1030,794651.5282,826874.2415,1043
A,1031,799797.1769,826843.0563,14324
A,1032,803100.9776,826811.871,2316
A,1033,794485.7776,826811.871,9247
A,1034,760367.0591,826749.5005,20977
A,1035,825755.0484,826719.429,9183
A,1036,833829.827,826625.8732,22754
A,1037,807182.5609,826625.8732,543
A,1038,794769.6772,826625.8732,29803
A,1039,738895.5423,826564.6164,19069
A,1040,802275.3234,826533.4311,7095
A,1041,720356.1503,826502.2459,15081
A,1042,804493.0811,826471.0606,5118
A,1043,826037.3775,826409.8038,13262
A,1044,799396.1406,826409.8038,16301
A,1045,824317.8672,826378.6186,6407
A,1046,837995.2552,826347.4333,13981
A,1047,841335.3957,826317.3618,615
A,1048,699812.4147,826317.3618,83648
A,1049,835006.6581,826286.1765,8058
A,1050,794910.7746,826131.3639,20714
A,1051,794745.8775,826100.1787,36291
A,1052,828062.6669,826068.9934,16286
A,1053,804493.0811,826038.9219,354
A,1054,694598.9183,826038.9219,860
A,1055,822056.1932,825945.3661,5211
A,1056,806498.1455,825945.3661,15058
A,1057,803289.5451,825945.3661,8176
A,1058,826249.3321,825914.1808,963
A,1059,800127.6821,825914.1808,28059
A,1060,807489.0918,825790.5535,17830
A,1061,835124.4198,825760.482,278
A,1062,827143.7404,825729.2968,51691
A,1063,805790.763,825729.2968,391
A,1064,794745.8775,825698.1115,4562
A,1065,839006.5388,825635.741,21625
A,1066,692099.3266,825635.741,3877
A,1067,690622.9819,825605.6694,7016
A,1068,842676.6187,825512.1136,11031
A,1069,841923.8921,825512.1136,37802
A,1070,838700.7909,825419.6716,306
A,1071,527868.2135,825357.3011,22745
A,1072,838112.9885,825327.2296,7205
A,1073,804280.751,825264.859,1519
A,1074,702691.5358,825203.6023,3880
A,1075,700550.0367,825172.417,3499
A,1076,797201.2535,825141.2317,22524
A,1077,760650.9054,825141.2317,31224
A,1078,832864.725,825078.8612,13084
A,1079,797106.9231,825048.7897,27333
A,1080,804351.245,825017.6044,7676
A,1081,832747.7892,824986.4192,7208
A,1082,700502.0627,824955.2339,4947
A,1083,803974.1398,824893.9771,7532
A,1084,797295.5831,824862.7918,112
A,1085,729688.4073,824831.6066,25672
A,1086,701549.7367,824770.3498,24297
A,1087,696932.5933,824739.1645,35203
A,1088,774588.6799,824676.794,14713
A,1089,804847.2396,824584.352,23663
A,1090,839595.1458,824553.1667,2410
A,1091,647770.2919,824491.9099,24858
A,1092,701763.8859,824460.7247,17486
A,1093,826579.1263,824429.5394,10143
A,1094,803242.8282,824429.5394,20612
A,1095,836536.6254,824398.3541,1369
A,1096,760958.6111,824398.3541,14375
A,1097,823658.1491,824274.7268,22480
A,1098,839147.9764,824213.47,16228
A,1099,834794.8537,824213.47,1806
A,1100,833100.288,824213.47,7068
A,1101,827073.377,824151.0995,11071
A,1102,649538.5582,824151.0995,6691
A,1103,560454.6218,824151.0995,19338
A,1104,834654.2136,824119.9142,19843
A,1105,841241.403,824027.4722,71210
A,1106,829451.9469,824027.4722,698
A,1107,803573.2404,824027.4722,1640
A,1108,703095.8074,823965.1017,41304
A,1109,834888.8953,823935.0302,16433
A,1110,834442.4032,823841.4744,5382
A,1111,795170.8654,823811.4029,5107
A,1112,832276.6452,823686.6618,23495
A,1113,837359.9846,823656.5903,736
A,1114,761077.0886,823625.405,42179
A,1115,807323.5151,823594.2197,18258
A,1116,792290.0076,823563.0345,2285
A,1117,537839.8629,823563.0345,6792
A,1118,795595.8385,823532.963,12555
A,1119,795241.412,823532.963,32052
A,1120,703381.0162,823439.4072,553
A,1121,555950.03,823439.4072,2181
A,1122,794958.3733,823378.1504,5320
A,1123,782886.9926,823378.1504,6252
A,1124,797366.1174,823346.9651,19760
A,1125,837430.2895,823315.7799,14167
A,1126,841782.4861,823223.3378,799
A,1127,795028.9211,823068.5253,754
A,1128,833429.8992,823037.34,11473
A,1129,836418.8771,822944.8979,35509
A,1130,765622.6749,822944.8979,7573
A,1131,739678.5654,822882.5274,235
A,1132,701477.7816,822851.3421,15989
A,1133,793895.8573,822821.2706,46372
A,1134,826673.2304,822758.9001,3527
A,1135,805507.1191,822697.6433,21372
A,1136,738421.6049,822666.4581,26556
A,1137,833335.8465,822635.2728,7307
A,1138,833453.6241,822604.0875,13392
A,1139,545511.6434,822572.9023,1302
A,1140,698384.1589,822511.6455,11053
A,1141,796067.5414,822449.275,17698
A,1142,836842.4267,822388.0182,8671
A,1143,796303.8109,822388.0182,16060
A,1144,723206.3577,822388.0182,2123
A,1145,823611.5096,822264.3909,11696
A,1146,814138.3334,822140.7636,4200
A,1147,793470.825,822078.393,24954
A,1148,814398.0162,822047.2078,2333
A,1149,758022.7274,821923.5805,19360
A,1150,821043.5207,821892.3952,5941
A,1151,703404.9974,821768.7679,5024
A,1152,820359.8772,821676.3259,13350
A,1153,841923.8921,821583.8838,14987
A,1154,841312.5327,821490.328,14146
A,1155,793541.3814,821459.1427,47927
A,1156,787802.0282,821180.7029,1976
A,1157,790589.5657,821119.4461,2826
A,1158,784990.8845,821088.2608,3566
A,1159,699622.219,820995.8188,26033
A,1160,841218.5398,820872.1915,2955
A,1161,813195.4519,820872.1915,19222
A,1162,702310.3773,820809.8209,41488
A,1163,841194.8298,820655.0084,15636
A,1164,809423.2017,820593.7516,4045
A,1165,756814.5794,820593.7516,21317
A,1166,804516.8619,820376.5685,34101
A,1167,831688.5374,820191.6844,13642
A,1168,769597.5969,820160.4991,15027
A,1169,835312.4973,820005.6866,6399
A,1170,841194.8298,819913.2445,7698
A,1171,834794.8537,819850.874,5949
A,1172,834606.7684,819819.6887,14235
A,1173,834489.0018,819788.5035,9164
A,1174,834300.9118,819788.5035,4839
A,1175,834183.1423,819788.5035,8265
A,1176,834041.6479,819727.2467,3919
A,1177,833712.053,819634.8046,7882
A,1178,743117.4549,819603.6194,23253
A,1179,812889.0635,819541.2488,22944
A,1180,792596.9121,819541.2488,17402
A,1181,833571.4006,819510.0636,24733
A,1182,762687.0728,819417.6215,10165
A,1183,833406.1743,819356.3648,1467
A,1184,809351.8879,819356.3648,4100
A,1185,833241.7931,819231.6237,22395
A,1186,647698.0067,819201.5522,6654
A,1187,833124.0135,819077.9249,37803
A,1188,699264.9513,819077.9249,11070
A,1189,832959.6286,818923.1123,4806
A,1190,828698.4154,818860.7418,28088
A,1191,822715.997,818860.7418,2824
A,1192,794344.6754,818829.5565,3823
A,1193,754943.7147,818799.485,20042
A,1194,813313.4221,818705.9292,18678
A,1195,832864.725,818644.6724,18546
A,1196,832017.3389,818521.0451,13300
A,1197,765882.5415,818458.6746,30330
A,1198,832676.6103,818427.4893,63921
A,1199,545583.7072,818427.4893,5500
A,1200,841641.9253,818272.6768,13432
A,1201,643227.4995,818211.42,13142
A,1202,828910.3243,817964.1654,6258
A,1203,700930.3952,817932.9801,27511
A,1204,832512.2194,817870.6096,21275
A,1205,820359.8772,817839.4243,49869
A,1206,811191.4823,817809.3528,26908
A,1207,812299.1806,817746.9823,2521
A,1208,822787.2333,817592.1697,379
A,1209,786408.0202,817592.1697,8751
A,1210,757974.9836,817282.5445,3110
A,1211,784517.9021,817252.473,2769
A,1212,784281.404,817252.473,7297
A,1213,826791.0715,817221.2878,16968
A,1214,785651.8381,817190.1025,17996
A,1215,495719.0583,817004.1047,1007
A,1216,813265.8947,816974.0331,5354
A,1217,828980.6772,816911.6626,950
A,1218,820195.3221,816911.6626,29934
A,1219,815811.7486,816911.6626,2172
A,1220,828839.1233,816880.4773,701
A,1221,825589.7174,816756.85,2475
A,1222,763113.1841,816725.6648,13626
A,1223,828580.5925,816633.2227,958
A,1224,778679.8185,816633.2227,3515
A,1225,718692.573,816602.0375,2639
A,1226,828910.3243,816571.966,19452
A,1227,820242.8228,816540.7807,33788
A,1228,694885.1889,816509.5954,8493
A,1229,828910.3243,816478.4102,4001
A,1230,828816.2372,816417.1534,28347
A,1231,828674.6814,816354.7829,16509
A,1232,827285.3138,816354.7829,18899
A,1233,763183.9171,816354.7829,5994
A,1234,763089.3223,816354.7829,1065
A,1235,829216.3143,816262.3408,6205
A,1236,827214.9512,816138.7135,16615
A,1237,820761.077,816138.7135,29958
A,1238,821208.0644,816107.5282,24068
A,1239,784234.6143,816045.1577,3497
A,1240,820689.829,816015.0862,6364
A,1241,821043.5207,815983.9009,2085
A,1242,762829.3957,815952.7157,1526
A,1243,831476.6762,815890.3451,35580
A,1244,762710.9354,815890.3451,1245
A,1245,831499.5574,815829.0884,21586
A,1246,715960.2097,815829.0884,4238
A,1247,829192.5813,815797.9031,8237
A,1248,828298.3215,815736.6463,8342
A,1249,825354.0111,815736.6463,49750
A,1250,791794.3533,815519.4632,6559
A,1251,769290.111,815488.2779,54
A,1252,822245.3179,815458.2064,6431
A,1253,761479.3917,815427.0212,6353
A,1254,775700.5574,815395.8359,7158
A,1255,820265.7248,815364.6506,12030
A,1256,830157.9702,815333.4654,33233
A,1257,747313.1367,815333.4654,1909
A,1258,689669.5183,815272.2086,18942
A,1259,830393.5848,815179.7666,16541
A,1260,830299.509,815024.954,16572
A,1261,697979.7264,815024.954,6880
A,1262,697884.6142,815024.954,500
A,1263,778703.6496,814901.3267,1143
A,1264,832724.0629,814838.9561,1340
A,1265,825707.5689,814715.3288,31178
A,1266,816283.5223,814652.9583,57502
A,1267,758851.3941,814560.5163,1526
A,1268,698241.0668,814560.5163,5001
A,1269,700859.2931,814529.331,2611
A,1270,670050.6591,814529.331,17549
A,1271,829804.5398,814436.889,13926
A,1272,831547.0145,814405.7037,2965
A,1273,824153.3649,814374.5184,3374
A,1274,747716.753,814344.4469,5163
